record_id,pmid,in_core,in_supplement,metadata_exported,screening_status
R-1729587,1729587,True,False,True,Not human-screened
R-1729632,1729632,True,False,True,Not human-screened
R-1729947,1729947,True,False,True,Not human-screened
R-1729949,1729949,True,False,True,Not human-screened
R-1729955,1729955,True,False,True,Not human-screened
R-1730404,1730404,True,False,True,Not human-screened
R-1731136,1731136,True,False,True,Not human-screened
R-1731717,1731717,True,False,True,Not human-screened
R-1732178,1732178,True,False,True,Not human-screened
R-1732377,1732377,True,False,True,Not human-screened
R-1732852,1732852,True,False,True,Not human-screened
R-1732855,1732855,True,False,True,Not human-screened
R-1732930,1732930,False,True,True,Not human-screened
R-1734164,1734164,True,False,True,Not human-screened
R-1734194,1734194,False,True,True,Not human-screened
R-1734540,1734540,False,True,True,Not human-screened
R-1734744,1734744,False,True,True,Not human-screened
R-1735333,1735333,True,False,True,Not human-screened
R-1735546,1735546,True,False,True,Not human-screened
R-1736022,1736022,True,False,True,Not human-screened
R-1736198,1736198,True,False,True,Not human-screened
R-1736857,1736857,True,False,True,Not human-screened
R-1736923,1736923,False,True,True,Not human-screened
R-1737705,1737705,True,False,True,Not human-screened
R-1737706,1737706,True,False,True,Not human-screened
R-1737709,1737709,True,False,True,Not human-screened
R-1738771,1738771,False,True,True,Not human-screened
R-1738802,1738802,False,True,True,Not human-screened
R-1739037,1739037,True,False,True,Not human-screened
R-1739054,1739054,True,False,True,Not human-screened
R-1739155,1739155,True,False,True,Not human-screened
R-1739466,1739466,True,False,True,Not human-screened
R-1740292,1740292,True,False,True,Not human-screened
R-1740618,1740618,True,False,True,Not human-screened
R-1741787,1741787,True,False,True,Not human-screened
R-1742006,1742006,True,False,True,Not human-screened
R-1743458,1743458,True,False,True,Not human-screened
R-1743500,1743500,True,False,True,Not human-screened
R-1743969,1743969,True,False,True,Not human-screened
R-1743971,1743971,True,False,True,Not human-screened
R-1743974,1743974,True,False,True,Not human-screened
R-1744236,1744236,True,False,True,Not human-screened
R-1744497,1744497,True,False,True,Not human-screened
R-1744953,1744953,True,False,True,Not human-screened
R-1744960,1744960,True,False,True,Not human-screened
R-1745133,1745133,True,False,True,Not human-screened
R-1745618,1745618,True,True,True,Not human-screened
R-1746579,1746579,True,False,True,Not human-screened
R-1746760,1746760,True,False,True,Not human-screened
R-1746796,1746796,True,True,True,Not human-screened
R-1747173,1747173,True,False,True,Not human-screened
R-1747269,1747269,False,True,True,Not human-screened
R-1747817,1747817,False,True,True,Not human-screened
R-1748373,1748373,True,False,True,Not human-screened
R-1748375,1748375,True,False,True,Not human-screened
R-1750850,1750850,True,False,True,Not human-screened
R-1751902,1751902,True,False,True,Not human-screened
R-1753187,1753187,True,False,True,Not human-screened
R-1753270,1753270,True,False,True,Not human-screened
R-1754266,1754266,True,False,True,Not human-screened
R-1754268,1754268,True,False,True,Not human-screened
R-1754269,1754269,True,False,True,Not human-screened
R-1757763,1757763,False,True,True,Not human-screened
R-1759239,1759239,True,False,True,Not human-screened
R-1760785,1760785,True,False,True,Not human-screened
R-1761307,1761307,True,False,True,Not human-screened
R-1761308,1761308,True,False,True,Not human-screened
R-1761313,1761313,True,False,True,Not human-screened
R-1761823,1761823,False,True,True,Not human-screened
R-1762980,1762980,True,False,True,Not human-screened
R-1763540,1763540,True,True,True,Not human-screened
R-1763774,1763774,True,False,True,Not human-screened
R-1764161,1764161,True,False,True,Not human-screened
R-1766480,1766480,True,False,True,Not human-screened
R-1766909,1766909,True,False,True,Not human-screened
R-1768298,1768298,True,False,True,Not human-screened
R-1769756,1769756,True,False,True,Not human-screened
R-1769757,1769757,True,False,True,Not human-screened
R-1773903,1773903,False,True,True,Not human-screened
R-1775354,1775354,True,False,True,Not human-screened
R-1778484,1778484,True,False,True,Not human-screened
R-1778557,1778557,True,False,True,Not human-screened
R-1778558,1778558,True,False,True,Not human-screened
R-1778559,1778559,True,False,True,Not human-screened
R-1778568,1778568,True,False,True,Not human-screened
R-1779014,1779014,True,False,True,Not human-screened
R-1780159,1780159,True,False,True,Not human-screened
R-1783704,1783704,False,True,True,Not human-screened
R-1784553,1784553,True,False,True,Not human-screened
R-1787065,1787065,True,False,True,Not human-screened
R-1787072,1787072,True,False,True,Not human-screened
R-1789069,1789069,True,False,True,Not human-screened
R-1789073,1789073,True,False,True,Not human-screened
R-1791790,1791790,True,False,True,Not human-screened
R-1794675,1794675,True,False,True,Not human-screened
R-1795388,1795388,True,False,True,Not human-screened
R-1795745,1795745,True,False,True,Not human-screened
R-1800575,1800575,True,False,True,Not human-screened
R-1800576,1800576,True,False,True,Not human-screened
R-1801190,1801190,True,False,True,Not human-screened
R-1801289,1801289,True,False,True,Not human-screened
R-1802522,1802522,True,False,True,Not human-screened
R-1805844,1805844,True,False,True,Not human-screened
R-1812644,1812644,False,True,True,Not human-screened
R-1813532,1813532,True,False,True,Not human-screened
R-1813555,1813555,True,False,True,Not human-screened
R-1814995,1814995,True,False,True,Not human-screened
R-1815004,1815004,True,False,True,Not human-screened
R-1816341,1816341,True,False,True,Not human-screened
R-1816783,1816783,True,False,True,Not human-screened
R-1817592,1817592,False,True,True,Not human-screened
R-1820148,1820148,True,False,True,Not human-screened
R-1821272,1821272,False,True,True,Not human-screened
R-1822483,1822483,False,True,True,Not human-screened
R-1824459,1824459,True,False,True,Not human-screened
R-1826493,1826493,True,False,True,Not human-screened
R-1826496,1826496,True,False,True,Not human-screened
R-1828080,1828080,False,True,True,Not human-screened
R-1829708,1829708,True,False,True,Not human-screened
R-1829711,1829711,True,False,True,Not human-screened
R-1829712,1829712,True,False,True,Not human-screened
R-1829713,1829713,True,False,True,Not human-screened
R-1830920,1830920,False,True,True,Not human-screened
R-1833335,1833335,False,True,True,Not human-screened
R-1833338,1833338,True,False,True,Not human-screened
R-1833339,1833339,True,False,True,Not human-screened
R-1833494,1833494,False,True,True,Not human-screened
R-1838268,1838268,True,False,True,Not human-screened
R-1838269,1838269,True,False,True,Not human-screened
R-1841567,1841567,True,False,True,Not human-screened
R-1844640,1844640,False,True,True,Not human-screened
R-1849110,1849110,True,False,True,Not human-screened
R-1852457,1852457,True,False,True,Not human-screened
R-1853135,1853135,False,True,True,Not human-screened
R-1853993,1853993,False,True,True,Not human-screened
R-1857432,1857432,True,False,True,Not human-screened
R-1857568,1857568,True,False,True,Not human-screened
R-1857913,1857913,True,False,True,Not human-screened
R-1860478,1860478,False,True,True,Not human-screened
R-1861117,1861117,True,False,True,Not human-screened
R-1861118,1861118,True,False,True,Not human-screened
R-1863176,1863176,True,False,True,Not human-screened
R-1863178,1863178,False,True,True,Not human-screened
R-1865384,1865384,True,False,True,Not human-screened
R-1865546,1865546,True,False,True,Not human-screened
R-1867544,1867544,True,False,True,Not human-screened
R-1869247,1869247,True,False,True,Not human-screened
R-1869249,1869249,True,False,True,Not human-screened
R-1870663,1870663,True,False,True,Not human-screened
R-1870833,1870833,False,True,True,Not human-screened
R-1871584,1871584,True,False,True,Not human-screened
R-1872247,1872247,True,False,True,Not human-screened
R-1872498,1872498,True,False,True,Not human-screened
R-1874511,1874511,True,False,True,Not human-screened
R-1875835,1875835,False,True,True,Not human-screened
R-1876394,1876394,True,False,True,Not human-screened
R-1877421,1877421,True,False,True,Not human-screened
R-1878115,1878115,True,False,True,Not human-screened
R-1879182,1879182,True,False,True,Not human-screened
R-1880480,1880480,True,False,True,Not human-screened
R-1880481,1880481,True,False,True,Not human-screened
R-1880890,1880890,True,False,True,Not human-screened
R-1880891,1880891,True,False,True,Not human-screened
R-1882319,1882319,True,False,True,Not human-screened
R-1882358,1882358,True,False,True,Not human-screened
R-1884925,1884925,True,False,True,Not human-screened
R-1884928,1884928,False,True,True,Not human-screened
R-1885130,1885130,True,False,True,Not human-screened
R-1885201,1885201,True,False,True,Not human-screened
R-1885630,1885630,False,True,True,Not human-screened
R-1885868,1885868,True,False,True,Not human-screened
R-1887242,1887242,True,False,True,Not human-screened
R-1887827,1887827,True,False,True,Not human-screened
R-1888092,1888092,True,False,True,Not human-screened
R-1888252,1888252,True,True,True,Not human-screened
R-1894203,1894203,True,False,True,Not human-screened
R-1898646,1898646,True,False,True,Not human-screened
R-1899455,1899455,True,False,True,Not human-screened
R-1899895,1899895,True,False,True,Not human-screened
R-1899939,1899939,False,True,True,Not human-screened
R-1900091,1900091,True,False,True,Not human-screened
R-1900894,1900894,True,False,True,Not human-screened
R-1901565,1901565,True,False,True,Not human-screened
R-1901727,1901727,False,True,True,Not human-screened
R-1902268,1902268,True,False,True,Not human-screened
R-1902269,1902269,True,False,True,Not human-screened
R-1902278,1902278,False,True,True,Not human-screened
R-1902293,1902293,True,False,True,Not human-screened
R-1903520,1903520,True,False,True,Not human-screened
R-1904316,1904316,True,False,True,Not human-screened
R-1904390,1904390,True,False,True,Not human-screened
R-1904518,1904518,True,False,True,Not human-screened
R-1905110,1905110,True,False,True,Not human-screened
R-1905393,1905393,True,False,True,Not human-screened
R-1905686,1905686,False,True,True,Not human-screened
R-1906167,1906167,True,False,True,Not human-screened
R-1906564,1906564,True,False,True,Not human-screened
R-1906590,1906590,True,False,True,Not human-screened
R-1907430,1907430,True,False,True,Not human-screened
R-1907594,1907594,True,False,True,Not human-screened
R-1907803,1907803,True,False,True,Not human-screened
R-1908597,1908597,True,False,True,Not human-screened
R-1908811,1908811,True,False,True,Not human-screened
R-1909128,1909128,True,False,True,Not human-screened
R-1909288,1909288,True,False,True,Not human-screened
R-1909354,1909354,True,False,True,Not human-screened
R-1910066,1910066,True,False,True,Not human-screened
R-1910185,1910185,True,False,True,Not human-screened
R-1910210,1910210,True,False,True,Not human-screened
R-1910277,1910277,True,False,True,Not human-screened
R-1910346,1910346,False,True,True,Not human-screened
R-1910657,1910657,True,False,True,Not human-screened
R-1911583,1911583,False,True,True,Not human-screened
R-1913496,1913496,True,False,True,Not human-screened
R-1916722,1916722,True,False,True,Not human-screened
R-1916723,1916723,True,False,True,Not human-screened
R-1917442,1917442,True,False,True,Not human-screened
