Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spnd_Per_Dsg_Unt_Wghtd_2022,Avg_Spnd_Per_Clm_2022,Avg_Spnd_Per_Bene_2022,Outlier_Flag_2022,Tot_Spndng_2023,Tot_Dsg_Unts_2023,Tot_Clms_2023,Tot_Benes_2023,Avg_Spnd_Per_Dsg_Unt_Wghtd_2023,Avg_Spnd_Per_Clm_2023,Avg_Spnd_Per_Bene_2023,Outlier_Flag_2023,Tot_Spndng_2024,Tot_Dsg_Unts_2024,Tot_Clms_2024,Tot_Benes_2024,Avg_Spnd_Per_Dsg_Unt_Wghtd_2024,Avg_Spnd_Per_Clm_2024,Avg_Spnd_Per_Bene_2024,Outlier_Flag_2024,Chg_Avg_Spnd_Per_Dsg_Unt_23_24,CAGR_Avg_Spnd_Per_Dsg_Unt_20_24
Naltrexone HCl,Naltrexone HCl,1,Sun Pharma Glob,3245129.31,2241985.881,59597,14823,1.4474352125,54.451219189,218.92527221,0,3767584.16,2350663.366,64344,16037,1.6027748654,58.553775954,234.93073268,0,4566071.12,2646010.832,73186,18091,1.7256433968,62.38995327,252.39462274,0,4434879.84,2774684.448,76197,22599,1.598336648,58.202814284,196.24230453,0,7333769.28,5579474.49,141074,61665,1.3144193585,51.985265038,118.92920263,0,-0.177632972,-0.023811464
Naltrexone HCl,Naltrexone HCl,1,Precision Dose,,,,,,,,,,,,,,,,,,,,,,,,,1029.06,1054,26,26,0.9763377609,39.579230769,39.579230769,1,991519.39,1403317.76,32530,14946,0.7065537245,30.480153397,66.340117088,0,-0.276322444,-0.276322444
Naltrexone HCl,Naltrexone HCl,1,Mallinck-Specgx,7113779.21,5321799.764,135867,39608,1.3367243274,52.358403512,179.60460538,0,8843658.91,6170849.518,156955,47766,1.4331347547,56.345187538,185.14547816,0,10429675.37,6684540.32,168204,52268,1.5602681517,62.006107881,199.54227003,0,9989163.39,7135996.936,172009,62112,1.3998273093,58.073492608,160.82501594,0,9538678.01,7260384.4,186463,75606,1.313797932,51.155875482,126.16297662,0,-0.061457136,-0.004315651
Naltrexone HCl,Naltrexone HCl,1,Major Pharmaceu,3653.81,2526,103,27,1.4464806017,35.473883495,135.3262963,0,12034.86,7905,340,89,1.5224364326,35.396647059,135.22314607,0,9802.86,6634,260,75,1.4776695809,37.703307692,130.7048,0,30767.46,22722.7,698,451,1.354040673,44.079455587,68.220532151,0,171279.42,134851.35,3899,2950,1.2701350042,43.929063863,58.060820339,0,-0.061966875,-0.031980028
Naltrexone HCl,Naltrexone HCl,1,Chartwell Rx Ll,,,,,,,,,,,,,,,,,969.01,510,19,,1.9000196078,51.000526316,,1,85319.37,79730,1283,1187,1.0701037251,66.499898675,71.878155013,0,320183.73,206651.5,5168,4059,1.5493898181,61.955056115,78.882416851,0,0.4478875102,-0.096971811
Naltrexone HCl,Naltrexone HCl,1,Avkare,,,,,,,,,,,,,,,,,,,,,,,,,2147.04,1709,62,20,1.2563136337,34.629677419,107.352,0,1416.49,1117,38,28,1.2681199642,37.276052632,50.588928571,0,0.009397598,0.009397598
Naltrexone HCl,Naltrexone HCl,1,Avet Pharmaceut,,,,,,,,,,,,,,,,,,,,,,,,,22841.4,14522,356,355,1.5728825231,64.161235955,64.341971831,0,207823.7,161944.25,4632,3623,1.2833039765,44.866947323,57.362324041,0,-0.184106913,-0.184106913
Naltrexone HCl,Naltrexone HCl,1,Accord Healthca,3168418.75,2449484.55,60852,23382,1.2935042803,52.067618977,135.50674664,0,3700295.23,2799567.75,66651,23954,1.321738054,55.517475057,154.47504509,0,4980931.42,3612887.45,81936,28263,1.3786566808,60.790512351,176.23505714,0,7098779.47,5722290.534,125174,44533,1.2405485929,56.711293639,159.40492376,0,3591297.37,2923129.35,72145,40221,1.2285796966,49.778881004,89.289111907,0,-0.009648067,-0.012791546
Naltrexone HCl,Naltrexone HCl,1,AHP,3420.32,2387,105,26,1.4328948471,32.57447619,131.55076923,0,1924.38,1494,61,11,1.2880722892,31.547213115,174.94363636,0,2511.46,2104,55,11,1.1936596958,45.662909091,228.31454545,0,8341.91,5911,173,134,1.4112519032,48.219132948,62.253059701,0,196544.09,97175.3,2824,1777,2.0225725056,69.597765581,110.60444007,0,0.4331761048,0.0899898269
Namenda,Memantine HCl,2,Overall,2113193.88,296916.5,3845,1294,7.0896823756,549.59528739,1633.0710046,0,1430122.72,195396,2575,1017,7.2738664652,555.38746408,1406.2170305,0,1014352.15,147259.5,1994,874,6.8963020041,508.70218154,1160.585984,0,568600.41,80480,1182,559,7.0672783788,481.04941624,1017.1742576,0,77397.51,11215,241,227,6.7440742147,321.15149378,340.95819383,0,-0.04573248,-0.012416352
Namenda,Memantine HCl,1,Forest/Allergan,1860294.55,261008.5,3242,1129,7.098368823,573.81078038,1647.7365368,0,1278635.85,174388,2274,915,7.2821992946,562.28489446,1397.4162295,0,900905.95,129435.5,1733,769,6.9763492937,519.8534045,1171.5291938,0,506062.12,71976,1040,497,7.0281318728,486.59819231,1018.2336419,0,76483.93,10950,225,217,6.9784992826,339.92857778,352.46050691,0,-0.007061989,-0.004248729
Namenda,Memantine HCl,1,Allergan/Abbvie,252899.33,35908,603,187,7.0429801159,419.40187396,1352.4028342,0,151486.87,21008,301,112,7.2109134615,503.27863787,1352.5613393,0,113446.2,17824,261,114,6.3648002693,434.65977011,995.14210526,0,62538.29,8504,142,75,7.3539851834,440.41049296,833.84386667,0,913.58,265,16,,3.4474716981,57.09875,,1,-0.53121041,-0.163557557
Namenda XR,Memantine HCl,1,Overall,7915178.81,521437,11812,2389,15.177852413,670.09641128,3313.1765634,0,4943126.15,316975,6799,1338,15.594519815,727.03723342,3694.4141629,0,2986808.24,188366,4117,864,15.853770377,725.4817197,3456.9539815,0,1984297.19,123310,2850,533,16.101675502,696.24462807,3722.8840338,0,698541.73,47193,1148,387,14.795416078,608.48582753,1805.0173902,0,-0.081125683,-0.006359661
Namenda XR,Memantine HCl,1,Forest/Allergan,7915178.81,521437,11812,2389,15.177852413,670.09641128,3313.1765634,0,4943126.15,316975,6799,1338,15.594519815,727.03723342,3694.4141629,0,2986808.24,188366,4117,864,15.853770377,725.4817197,3456.9539815,0,1984297.19,123310,2850,533,16.101675502,696.24462807,3722.8840338,0,698541.73,47193,1148,387,14.795416078,608.48582753,1805.0173902,0,-0.081125683,-0.006359661
Namzaric,Memantine HCl/Donepezil HCl,1,Overall,204698827.1,12351870,372448,47691,16.57467289,549.60377583,4292.1898702,0,168489871.81,9538619,275194,37052,17.666401083,612.25852239,4547.3893936,0,134151991.06,7172682,204338,29188,18.706485519,656.52003573,4596.1350918,0,107814106.5,5449736,151268,21609,19.788049458,712.7357174,4989.3149382,0,89617221.8,4614381,129758,18217,19.417970265,690.64891413,4919.4281056,0,-0.018702156,0.0403745419
Namzaric,Memantine HCl/Donepezil HCl,1,Allergan Inc.,204698827.1,12351870,372448,47691,16.57467289,549.60377583,4292.1898702,0,168489871.81,9538619,275194,37052,17.666401083,612.25852239,4547.3893936,0,134151991.06,7172682,204338,29188,18.706485519,656.52003573,4596.1350918,0,107814106.5,5449736,151268,21609,19.788049458,712.7357174,4989.3149382,0,89617221.8,4614381,129758,18217,19.417970265,690.64891413,4919.4281056,0,-0.018702156,0.0403745419
Nano 2nd Gen Pen Needle,"Pen Needle, Diabetic",1,Overall,26344441.72,53610910,341468,182658,0.4914007563,77.150543301,144.22823922,0,87497699.73,175367807,1093184,455847,0.4989382101,80.039316099,191.94532317,0,108810224.62,208747334.1,1279511,519831,0.5212532418,85.040476104,209.31846046,0,127016040.9,236237918.94,1441646,593832,0.5376615298,88.104875191,213.89221345,0,153814862.9,286885447,1764963,708701,0.5361542891,87.149058026,217.03773933,0,-0.002803326,0.02202964
Nano 2nd Gen Pen Needle,"Pen Needle, Diabetic",1,Bd Diabetes/Emb,26344441.72,53610910,341468,182658,0.4914007563,77.150543301,144.22823922,0,87497699.73,175367807,1093184,455847,0.4989382101,80.039316099,191.94532317,0,108810224.62,208747334.1,1279511,519831,0.5212532418,85.040476104,209.31846046,0,127016040.9,236237918.94,1441646,593832,0.5376615298,88.104875191,213.89221345,0,153814862.9,286885447,1764963,708701,0.5361542891,87.149058026,217.03773933,0,-0.002803326,0.02202964
Naprelan,Naproxen Sodium,1,Overall,483260.89,21558,401,102,22.676872285,1205.1393766,4737.8518627,0,274223.24,12107,236,61,22.738039818,1161.9628814,4495.4629508,0,212814.53,9191,198,43,23.157281285,1074.8208586,4949.1751163,0,123016.78,5095,104,24,24.13188925,1182.8536538,5125.6991667,0,68603.11,3470,46,15,20.060919822,1491.3719565,4573.5406667,0,-0.168696673,-0.030178245
Naprelan,Naproxen Sodium,1,Almatica/Upsher,483260.89,21558,401,102,22.676872285,1205.1393766,4737.8518627,0,274223.24,12107,236,61,22.738039818,1161.9628814,4495.4629508,0,212814.53,9191,198,43,23.157281285,1074.8208586,4949.1751163,0,123016.78,5095,104,24,24.13188925,1182.8536538,5125.6991667,0,68603.11,3470,46,15,20.060919822,1491.3719565,4573.5406667,0,-0.168696673,-0.030178245
Naproxen,Naproxen,22,Overall,36386323,215549565.89,3184407,1351535,0.1679380178,11.426404665,26.92222029,0,37099497.12,199368443.09,3002882,1338455,0.1836919274,12.354630358,27.718150494,0,41788843.64,192331133.77,2906988,1326510,0.1943002724,14.375306551,31.502848557,0,48825409.76,191154203.39,2867314,1344536,0.1940108804,17.028274462,36.313947533,0,33753700.59,185784299.72,2872130,1356881,0.1692169471,11.752149307,24.875947552,0,-0.127796612,0.001898458
Naproxen,Naproxen,1,West-Ward/Hikma,,,,,,,,,111106.14,99602,179,99,1.1155010944,620.70469274,1122.2842424,0,234277.7,215167,349,159,1.0888179879,671.28280802,1473.4446541,0,303281.8,232913,445,197,1.3021248277,681.53213483,1539.5015228,0,88196.95,189612,373,161,0.4651443474,236.45294906,547.80714286,0,-0.642780525,-0.252910587
Naproxen,Naproxen,1,Virtus Pharmace,5555395.8,3263044,45905,24433,1.6979196115,121.01940529,227.37264356,0,5697211.34,2667784,43230,23633,2.1288490649,131.78837243,241.07017052,0,5682140.81,2319876,37905,20667,2.4618336363,149.90478327,274.93786278,0,4513033.75,1882470,31962,18565,2.3898829214,141.19997966,243.09365742,0,475423.73,224109,4620,3632,2.1348449144,102.90556926,130.89860407,0,-0.106715691,0.0589179292
Naproxen,Naproxen,1,"Trupharma, LLC.",,,,,,,,,,,,,,,,,,,,,,,,,677250.07,319526,4083,3285,2.1195460463,165.87070047,206.16440487,0,3402939.43,2175001,29939,15970,1.5645691335,113.66242794,213.08324546,0,-0.26183763,-0.26183763
Naproxen,Naproxen,1,Teva USA,349908,763852,11171,5672,0.4832098741,31.322889625,61.690409027,0,459995.68,1079292,15637,7824,0.4305600483,29.417131163,58.792903885,0,409050.56,866923,13703,7694,0.4741910995,29.851168357,53.164876527,0,468938.26,1077069,16685,8861,0.436711124,28.105379682,52.921595757,0,258508.27,811041,13538,7585,0.3194510454,19.095011819,34.081512195,0,-0.268507194,-0.098289497
Naproxen,Naproxen,1,Radha Pharmaceu,,,,,,,,,7834.15,45896,763,486,0.1730962804,10.267562254,16.119650206,0,33808.93,180788,3068,1397,0.1900185915,11.019859844,24.201095204,0,35782.74,197034,3440,1538,0.1851014697,10.401959302,23.265760728,0,28074.89,178526,3279,1420,0.1577541948,8.5620280573,19.771049296,0,-0.147742074,-0.030462987
Naproxen,Naproxen,1,Polygen Pharmac,4631.08,40773,711,325,0.1133414372,6.5134739803,14.249476923,0,3106.93,22155,340,180,0.1404426165,9.1380294118,17.260722222,0,1960.71,11733,191,106,0.1668087361,10.265497382,18.497264151,0,435.99,2692,48,22,0.1608700866,9.083125,19.817727273,1,318.8,2300,52,33,0.137732738,6.1307692308,9.6606060606,1,-0.143826295,0.0499342821
Naproxen,Naproxen,1,Time-Cap Labs,1107280.44,9198784.1,156462,76808,0.1202047202,7.0769927522,14.416212374,0,757430.15,5352953,93166,49543,0.1411990283,8.1298987828,15.288338413,0,448016.79,2992328,52800,30814,0.1496372171,8.4851664773,14.539390861,0,97324.11,550458.5,10295,5343,0.1766838383,9.4535318116,18.215255474,0,40138.6,305125.5,5816,3085,0.1314778338,6.9014099037,13.01089141,0,-0.255858176,0.0226634972
Naproxen,Naproxen,1,Novitium/Ani Ph,,,,,,,,,504036.88,440358,468,231,1.1446070697,1077.0018803,2181.9778355,0,5314973.89,3779586,4252,1932,1.4062317645,1249.9938594,2751.0216822,0,10690201.63,6977631,8126,3065,1.5320674925,1315.5552092,3487.8308744,0,1206080.54,2647359,2865,1062,0.4555787636,420.97052007,1135.6690584,0,-0.702637928,-0.264410227
Naproxen,Naproxen,1,Sciegen Pharmac,635079.05,4469940,68951,46633,0.1421090156,9.2105850532,13.618661677,0,3399316.1,25062223,370522,183191,0.1357223753,9.1743974717,18.556130487,0,3645513.51,29453945,415831,198448,0.1240200543,8.7668151485,18.370119679,0,3790829.09,27440796.588,423381,211745,0.138284183,8.9537062126,17.902803325,0,3055257.66,22548609.424,389643,202806,0.1358078299,7.8411716879,15.064927369,0,-0.01790771,-0.011274364
Naproxen,Naproxen,1,Mckesson Packag,2184.05,10796,392,132,0.2023017784,5.5715561224,16.545833333,0,,,,,,,,,172.79,720,32,13,0.2399861111,5.3996875,13.291538462,0,,,,,,,,,236.59,1023,54,24,0.2312707722,4.3812962963,9.8579166667,0,,0.0340231512
Naproxen,Naproxen,1,Granules Pharma,,,,,,,,,112556.69,681147,11473,9999,0.1652424887,9.8105717772,11.256794679,0,1078974.08,6638034,110888,64509,0.1624164764,9.7303051728,16.725946457,0,2894407.58,15902806.5,197299,118972,0.1815708834,14.670158389,24.328477121,0,5281988.51,34660253,479002,237141,0.1523318096,11.027069845,22.273619956,0,-0.161033935,-0.026753259
Naproxen,Naproxen,1,Glenmark Pharma,15549113.22,99741999.62,1461626,664784,0.1558450362,10.638229766,23.389722406,0,13509915.09,72496926.093,1088842,506565,0.1861730806,12.407599165,26.669657576,0,14667800.64,76029449.271,1142034,541356,0.1927816592,12.843576146,27.094556336,0,11250176.17,64161575.64,1012705,530630,0.1753020293,11.109035869,21.201545653,0,7049949.59,55054468.36,877582,445208,0.1283520442,8.0333798893,15.835181735,0,-0.267823398,-0.047362981
Naproxen,Naproxen,1,Exelan Pharmace,60890.38,425161.5,7119,3006,0.1469890202,8.553220958,20.256280772,0,38961.54,198401.5,3422,1676,0.1998215699,11.385604909,23.246742243,0,13014.11,71108,1293,618,0.1789092403,10.065050271,21.058430421,0,8800.4,42059,764,348,0.2001153468,11.518848168,25.288505747,0,6769.89,30884,539,267,0.2047924401,12.560092764,25.355393258,0,0.0233719871,0.0864437763
Naproxen,Naproxen,1,"Cipla USA, Inc.",1231470.85,2925552,50057,30640,0.4128496051,24.601371437,40.191607376,0,169196.04,412985,7776,4298,0.4170054894,21.75875,39.366226152,0,60460.1,129454,2402,1196,0.4470634384,25.170732723,50.551923077,0,25611,39497,715,391,0.6398501603,35.81958042,65.501278772,0,17942.8,26880,552,318,0.6443063606,32.505072464,56.423899371,0,0.0069644434,0.1176997049
Naproxen,Naproxen,1,Cameron Pharmac,,,,,,,,,,,,,,,,,,,,,,,,,344795.38,131356,1676,1487,2.6248925059,205.72516706,231.873154,0,3658085.17,1552837,23016,13270,2.3724483452,158.9366167,275.6658003,0,-0.096173142,-0.096173142
Naproxen,Naproxen,1,Camber Pharmace,858.29,2076,31,23,0.5460409247,27.686774194,37.316956522,1,2337.19,2608,48,27,0.8961618098,48.691458333,86.562592593,0,3268.94,3626,78,47,0.9015278544,41.909487179,69.551914894,0,2340257.64,1544141,1889,1288,1.5057728427,1238.8870513,1816.9702174,0,1179774.16,2622344,2749,1299,0.4498929812,429.1648454,908.21721324,0,-0.701221214,-0.047267443
Naproxen,Naproxen,1,Biomes Pharmace,564.44,6562,116,76,0.0862163129,4.865862069,7.4268421053,0,606.59,6592,118,78,0.092440826,5.1405932203,7.7767948718,0,660.12,6965,125,74,0.0965403841,5.28096,8.9205405405,0,405.83,4290,72,44,0.0967648314,5.6365277778,9.2234090909,0,270.72,3324,67,43,0.0823535156,4.0405970149,6.2958139535,0,-0.148931338,-0.011394154
Naproxen,Naproxen,1,Aurobindo Pharm,421222.68,2892911,45367,32804,0.1456050687,9.2847814491,12.840588953,0,955721.44,6403191,102632,51664,0.1492560138,9.3121194169,18.498789099,0,982902.02,6336665,103551,52307,0.1551122845,9.4919606764,18.791022616,0,1840286.6,10991249,183599,95052,0.1674331588,10.023402088,19.360840382,0,672800.66,4761184.5,88432,55351,0.1413099838,7.6081131265,12.155167206,0,-0.156021515,-0.007457554
Naproxen,Naproxen,1,Ani Pharmaceuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468146.7,344383,4901,3656,1.3610515851,95.520648847,128.04887856,0,,
Naproxen,Naproxen,1,Amneal Pharmace,11467575.68,91807149.666,1336473,626767,0.1246115342,8.5804768821,18.296393524,0,11370039.04,84395846.5,1264254,620745,0.1301742372,8.9934768172,18.316762986,0,9211847.94,63294766.5,1018486,498568,0.1403436403,9.0446485666,18.476612899,0,9543532.92,59656063.165,970118,486271,0.1422186142,9.8374970055,19.625955321,0,6807001.14,57544254.94,944949,474154,0.1144188831,7.2035645733,14.356097681,0,-0.195471818,-0.021107806
Naproxen,Naproxen,1,Alivio Medical,149.04,965,26,14,0.1544455959,5.7323076923,10.645714286,1,126.13,483,12,,0.2611387164,10.510833333,,1,,,,,,,,,58.8,576,12,,0.1020833333,4.9,,1,41.6,900,19,,0.0462222222,2.1894736842,,1,-0.547210884,-0.260362668
Naproxen,Naproxen,1,Acella Pharmace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55754.19,99881,143,97,0.5582061653,389.88944056,574.78546392,0,,
Naproxen Sodium,Naproxen Sodium,6,Overall,4598958.61,4210578.088,75384,37875,1.0900862436,61.007091823,121.42464977,0,3694074.1,3717429.832,70295,37313,0.9942923736,52.551022121,99.002334307,0,3258596.36,3356319.2,65083,34959,0.9738326002,50.068318301,93.211944278,0,5373171.87,5616884.95,80889,39316,0.9360033748,66.426484071,136.66629031,0,2780942.01,4032995.22,69827,38101,0.6887098602,39.826170536,72.988688223,0,-0.26420152,-0.108453785
Naproxen Sodium,Naproxen Sodium,1,Woodward Pharma,101606.15,122122,2190,1381,0.8320052898,46.395502283,73.574330196,0,104600.16,122472,2480,1559,0.8540740741,42.177483871,67.094393842,0,54321.15,66803,1526,1126,0.8131543494,35.597083879,48.242584369,0,6005.61,6917,222,187,0.868239121,27.052297297,32.115561497,0,586.23,915,28,16,0.6406885246,20.936785714,36.639375,1,-0.262082865,-0.063235952
Naproxen Sodium,Naproxen Sodium,1,Sciegen Pharmac,190138.91,189970,3218,2004,1.0001877842,59.086050342,94.879695609,0,886363.21,857537.972,15154,7345,1.03402575,58.490379438,120.67572634,0,1023890.62,1025948.2,18522,9179,0.9984503267,55.279700896,111.54707702,0,3092446.07,3095478.59,34142,13667,0.9773045988,90.576008142,226.2710229,0,1166411.87,1661596.22,22741,11568,0.701482304,51.29114243,100.83090163,0,-0.282227563,-0.084867891
Naproxen Sodium,Naproxen Sodium,1,Glenmark Pharma,1150136.25,1016358,18386,10421,1.1322447121,62.555001088,110.36716726,0,832908.07,821693,15606,9359,1.014174282,53.371015635,88.995412971,0,615218.6,578198,12143,7409,1.0673887722,50.664465124,83.036658119,0,581239.11,577625,12800,8166,1.0082472315,45.409305469,71.177946363,0,407920.28,555420,12414,7931,0.7352049568,32.859697116,51.433650233,0,-0.270808851,-0.102329339
Naproxen Sodium,Naproxen Sodium,1,Dr.Reddy'S Lab,1082214.58,1036308.5,19198,10915,1.0442245574,56.37121471,99.149297297,0,680043.6,700344,13228,8164,0.9707514839,51.409404294,83.297844194,0,533863.36,594379,11414,6830,0.8980843303,46.772679166,78.164474378,0,922115.49,1014338.36,15318,9891,0.8995876423,60.198164904,93.227731271,0,863551.09,1303559,23533,13991,0.661526217,36.695325288,61.721899078,0,-0.264633944,-0.107849158
Naproxen Sodium,Naproxen Sodium,1,Aurobindo Pharm,1076414.02,999248.588,19050,10212,1.0788179853,56.504672966,105.4067783,0,635719.36,616973.66,12883,7351,1.0325790885,49.345599627,86.480663855,0,530773.58,529083,11267,6368,1.0061540512,47.108687317,83.350122487,0,351273.15,390774,8282,5172,0.9021886535,42.414048539,67.918242459,0,287859.64,422961,8898,5266,0.6811076409,32.351049674,54.663813141,0,-0.245049649,-0.108611774
Naproxen Sodium,Naproxen Sodium,1,Amneal Pharmace,998448.7,846571,13342,7306,1.1781148677,74.835009744,136.66147002,0,554439.7,598409.2,10944,6637,0.9260811051,50.661522295,83.537697755,0,500529.05,561908,10211,6181,0.8909413892,49.018612281,80.978652322,0,420092.44,531752,10125,6541,0.7896414612,41.490611358,64.224497783,0,54612.9,88544,2213,1715,0.616885886,24.678219611,31.84425656,0,-0.218777235,-0.149343354
Naproxen Sodium Cr,Naproxen Sodium,2,Overall,12714457.69,1610720.24,14130,5172,9.1300294581,899.82007714,2458.3251527,0,8566846.16,1133417.94,9599,3240,9.8305537505,892.47277425,2644.088321,0,6783969.95,790958.94,7331,2449,10.7770744,925.38125085,2770.0979788,0,3127285.22,615580.3,3872,1604,6.8244291585,807.6666374,1949.6790648,0,1169830.94,222005.16,1814,976,6.0927008495,644.89026461,1198.5972746,1,-0.107221907,-0.096174856
Naproxen Sodium Cr,Naproxen Sodium,1,Twi/Upsher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67150.28,7831,106,82,8.7058059777,633.49320755,818.90585366,0,,
Naproxen Sodium Cr,Naproxen Sodium,1,Alvogen/Upsher,12714457.69,1610720.24,14130,5172,9.1300294581,899.82007714,2458.3251527,0,8566846.16,1133417.94,9599,3240,9.8305537505,892.47277425,2644.088321,0,6783969.95,790958.94,7331,2449,10.7770744,925.38125085,2770.0979788,0,3127285.22,615580.3,3872,1604,6.8244291585,807.6666374,1949.6790648,0,1102680.66,214174.16,1708,941,5.9305292198,645.59757611,1171.8179171,1,-0.130985306,-0.102250198
Naproxen Sodium ER,Naproxen Sodium,1,Overall,,,,19,,,,,,,,26,,,,,179547.47,11981,191,167,15.075504575,940.03910995,1075.1345509,0,1486855.8,125352,2047,738,11.941432315,726.35847582,2014.7097561,0,1843192.13,348794.04,2266,974,7.3621472192,813.41223742,1892.394384,0,-0.383478713,-0.3011784
Naproxen Sodium ER,Naproxen Sodium,1,Teva Pharm,,,,,,,,,,,,,,,,,179547.47,11981,191,150,15.075504575,940.03910995,1196.9831333,0,1486855.8,125352,2047,738,11.941432315,726.35847582,2014.7097561,0,1843192.13,348794.04,2266,974,7.3621472192,813.41223742,1892.394384,0,-0.383478713,-0.3011784
Naproxen-Esomeprazole Mag,Naproxen/Esomeprazole Mag,4,Overall,13234194.63,435506,5812,2261,30.395002176,2277.046564,5853.2483989,0,66634494.4,2161961,28152,7668,30.831125385,2366.9541915,8689.9444966,0,43942900.56,1793744,23439,7442,24.480311655,1874.7771048,5904.7165493,0,26307766.98,1273824,16986,4220,20.669235024,1548.7911798,6234.0680047,0,15906676.03,1095762,15135,3550,14.548374657,1050.9861929,4480.7538113,0,-0.296133861,-0.168230341
Naproxen-Esomeprazole Mag,Naproxen/Esomeprazole Mag,1,Sciegen Pharmac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711835.09,54988,738,386,12.964345781,964.54619241,1844.1323575,0,,
Naproxen-Esomeprazole Mag,Naproxen/Esomeprazole Mag,1,Lupin Pharmaceu,5917011.31,191050,2587,1310,30.972190332,2287.2096289,4516.8025267,0,31268657.48,1010374,13834,4542,30.953043505,2260.2759491,6884.3367415,0,15738969.52,645124,8582,3259,24.388794534,1833.9512375,4829.3861675,0,8484688.75,425097,5693,1949,19.969411412,1490.3721676,4353.3549256,0,147783.38,12030,178,118,12.241657474,830.24370787,1252.4015254,1,-0.386979555,-0.20710245
Naproxen-Esomeprazole Mag,Naproxen/Esomeprazole Mag,1,Dr.Reddy'S Lab,7317183.32,244456,3225,1297,29.93199884,2268.8940527,5641.6216808,0,35365836.92,1151587,14318,5066,30.713328536,2470.0263249,6981.0179471,0,28203931.04,1148620,14857,5148,24.53317562,1898.3597658,5478.6190831,0,13413895.71,660369,8586,2835,20.269790581,1562.2985919,4731.5328783,0,9052921.29,638857,8523,2618,14.181855173,1062.1754417,3457.9531283,0,-0.300345254,-0.170341568
